Fecha,Hoja,Rango,Valor anterior,Nuevo valor,Usuario
02-may-24 7:54 a.m.,Calibración/Verificación,R414,,"Temperatura 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, Humedad 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0% ",validacion7@sblpharma.com
02-may-24 7:54 a.m.,Calibración/Verificación,R415,,"Temperatura 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, Humedad 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0% ",validacion7@sblpharma.com
02-may-24 7:54 a.m.,Calibración/Verificación,Q416,,Externa,validacion7@sblpharma.com
02-may-24 7:54 a.m.,Calibración/Verificación,R416,,"Temperatura 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, Humedad 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0% ",validacion7@sblpharma.com
02-may-24 7:54 a.m.,Calibración/Verificación,Q417,,Externa,validacion7@sblpharma.com
02-may-24 7:54 a.m.,Calibración/Verificación,R417,,"Temperatura 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, Humedad 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0% ",validacion7@sblpharma.com
02-may-24 7:54 a.m.,Calibración/Verificación,Q418,,Externa,validacion7@sblpharma.com
02-may-24 7:54 a.m.,Calibración/Verificación,R418,,"Temperatura 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, Humedad 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0% ",validacion7@sblpharma.com
02-may-24 7:54 a.m.,Calibración/Verificación,R419,,"Temperatura 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, Humedad 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0% ",validacion7@sblpharma.com
02-may-24 7:54 a.m.,Calibración/Verificación,Q420,,Externa,validacion7@sblpharma.com
02-may-24 7:54 a.m.,Calibración/Verificación,R420,,"Temperatura 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, Humedad 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0% ",validacion7@sblpharma.com
02-may-24 7:54 a.m.,Calibración/Verificación,Q421,,Externa,validacion7@sblpharma.com
02-may-24 7:54 a.m.,Calibración/Verificación,R421,,"Temperatura 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, Humedad 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0% ",validacion7@sblpharma.com
02-may-24 7:54 a.m.,Calibración/Verificación,Q422,,Externa,validacion7@sblpharma.com
02-may-24 7:54 a.m.,Calibración/Verificación,R422,,"Temperatura 10.0°C, 20.0°C, 35.0°C, 40°C, 50°C Tol±1.0°C, Humedad 35.0%, 45.0%, 65.0%,75.0%, 80.0% Tol±2.0% ",validacion7@sblpharma.com
02-may-24 7:56 a.m.,Calibración/Verificación,N576,NA,,validacion6@sblpharma.com
02-may-24 7:56 a.m.,Calibración/Verificación,O576,24-may-24,,validacion6@sblpharma.com
06-may-24 7:18 a.m.,Calibración/Verificación,R471,"-8.0°C, 0.0°C, 20.0°C, 40.0°C, 55.0°C, Tol ± 1.0
15%, 30%, 60%, 80% Tol 6.0%.","-8.0°C, 0.0°C, 20.0°C, 40.0°C, 55.0°C, Tol ± 1.0
15%, 30%, 60%, 80% Tol 6.0%.",validacion7@sblpharma.com
07-may-24 2:09 p.m.,SBL-LM-08,I355,NA,07-may-24,validacion7@sblpharma.com
07-may-24 2:10 p.m.,Calibración/Verificación,H350,Calibración,NA,validacion7@sblpharma.com
07-may-24 2:12 p.m.,Calibración/Verificación,I350,01-ene-00,NA,validacion7@sblpharma.com
07-may-24 2:12 p.m.,Calibración/Verificación,J350,01-ene-00,NA,validacion7@sblpharma.com
07-may-24 2:12 p.m.,Calibración/Verificación,L350,01-ene-00,NA,validacion7@sblpharma.com
08-may-24 4:03 p.m.,SBL-LM-08,D40:I40,,,validacion5@sblpharma.com
08-may-24 4:03 p.m.,SBL-LM-08,A40,,Balanza electrónica,validacion5@sblpharma.com
08-may-24 4:03 p.m.,SBL-LM-08,B40,,Ohaus,validacion5@sblpharma.com
08-may-24 4:03 p.m.,SBL-LM-08,C40,,,validacion5@sblpharma.com
08-may-24 4:04 p.m.,SBL-LM-08,D40,,C204465423,validacion5@sblpharma.com
08-may-24 4:04 p.m.,SBL-LM-08,E40,,BAE-MI-01,validacion5@sblpharma.com
08-may-24 4:04 p.m.,SBL-LM-08,F40,,Microbiología,validacion5@sblpharma.com
08-may-24 4:04 p.m.,SBL-LM-08,G40,,Microbiología,validacion5@sblpharma.com
08-may-24 4:04 p.m.,SBL-LM-08,H40,,08-may-24,validacion5@sblpharma.com
08-may-24 4:04 p.m.,SBL-LM-08,I40,,NA,validacion5@sblpharma.com
08-may-24 4:13 p.m.,SBL-LM-08,B40,Ohaus,OHAUS,validacion5@sblpharma.com
08-may-24 4:14 p.m.,Calibración/Verificación,H36:R36,,,validacion5@sblpharma.com
08-may-24 4:16 p.m.,Calibración/Verificación,H35:R35,,,validacion5@sblpharma.com
08-may-24 4:16 p.m.,Calibración/Verificación,H35,,Calibración,validacion5@sblpharma.com
08-may-24 4:16 p.m.,Calibración/Verificación,Q35,,En planta,validacion5@sblpharma.com
08-may-24 4:16 p.m.,Calibración/Verificación,N35,04-dic-23,24-may-24,validacion5@sblpharma.com
08-may-24 4:20 p.m.,Calibración/Verificación,N35,24-may-24,,validacion5@sblpharma.com
08-may-24 4:21 p.m.,Certificados,D35:U35,,,validacion5@sblpharma.com
08-may-24 4:21 p.m.,Certificados,AB35,,08-may-24,validacion5@sblpharma.com
09-may-24 10:22 a.m.,Calibración/Verificación,I35,,01-ene-00,validacion5@sblpharma.com
09-may-24 10:22 a.m.,Calibración/Verificación,J35,,02-ene-00,validacion5@sblpharma.com
09-may-24 10:22 a.m.,Calibración/Verificación,L35,,01-ene-00,validacion5@sblpharma.com
10-may-24 2:57 p.m.,Certificados,AB66,,,validacion7@sblpharma.com
10-may-24 2:57 p.m.,Certificados,AB66,11-abr-24,11-abr-24,validacion7@sblpharma.com
13-may-24 4:09 p.m.,Calibración/Verificación,R375,"0.0 MΩ/cm (Tol±0.1-0.2), 00.9 MΩ/cm (Tol±0.9-1.1), 10.0 MΩ/cm (Tol±9.8-10.2), 18.0 MΩ/cm (Tol±17.8-18.2), Temperatura del agua 1.0°C (Tol.±0.9-1.1), 35°C (Tol±34.8-35.2), Temperatura del agua 1.0°C (Tol.±0.9-1.1), 35°C (Tol±34.8-35.2). ","0.0 MΩ/cm (Tol±0.1-0.2), 00.9 MΩ/cm (Tol±0.9-1.1), 10.0 MΩ/cm (Tol±9.8-10.2), 18 MΩ/cm (Tol±17.8-18.2), Temperatura ambiente ±0.2°C.",validacion5@sblpharma.com
16-may-24 7:31 a.m.,Certificados,AB164,,02-may-24,validacion5@sblpharma.com
16-may-24 7:31 a.m.,Certificados,AB164,,,validacion5@sblpharma.com
16-may-24 7:32 a.m.,Certificados,AB164,02-may-24,02-may-24,validacion5@sblpharma.com
16-may-24 7:34 a.m.,Certificados,AB80,,02-may-24,validacion5@sblpharma.com
16-may-24 7:34 a.m.,Certificados,AB80,,,validacion5@sblpharma.com
16-may-24 7:34 a.m.,Certificados,AB80,02-may-24,02-may-24,validacion5@sblpharma.com
16-may-24 7:36 a.m.,Certificados,AB46,,02-may-24,validacion5@sblpharma.com
16-may-24 7:36 a.m.,Certificados,AB46,,,validacion5@sblpharma.com
16-may-24 7:36 a.m.,Certificados,AB46,02-may-24,02-may-24,validacion5@sblpharma.com
16-may-24 7:52 a.m.,Certificados,AB301,,02-may-24,validacion5@sblpharma.com
16-may-24 7:52 a.m.,Certificados,AB301,,,validacion5@sblpharma.com
16-may-24 7:52 a.m.,Certificados,AB301,02-may-24,02-may-24,validacion5@sblpharma.com
16-may-24 7:54 a.m.,Certificados,AB303,,02-may-24,validacion5@sblpharma.com
16-may-24 7:55 a.m.,Certificados,AB303,,,validacion5@sblpharma.com
16-may-24 7:55 a.m.,Certificados,AB303,02-may-24,02-may-24,validacion5@sblpharma.com
16-may-24 7:57 a.m.,Certificados,AB302,,02-may-24,validacion5@sblpharma.com
16-may-24 7:58 a.m.,Certificados,AB302,,,validacion5@sblpharma.com
16-may-24 7:58 a.m.,Certificados,AB302,02-may-24,02-may-24,validacion5@sblpharma.com
16-may-24 7:59 a.m.,Certificados,AB306,,02-may-24,validacion5@sblpharma.com
16-may-24 8:25 a.m.,Certificados,AB306,,,validacion5@sblpharma.com
16-may-24 8:25 a.m.,Certificados,AB306,02-may-24,02-may-24,validacion5@sblpharma.com
16-may-24 8:27 a.m.,Certificados,AB305,,02-may-24,validacion5@sblpharma.com
16-may-24 8:27 a.m.,Certificados,AB305,,,validacion5@sblpharma.com
16-may-24 8:27 a.m.,Certificados,AB305,02-may-24,02-may-24,validacion5@sblpharma.com
16-may-24 8:29 a.m.,Certificados,AB304,,02-may-24,validacion5@sblpharma.com
16-may-24 8:29 a.m.,Certificados,AB304,,,validacion5@sblpharma.com
16-may-24 8:29 a.m.,Certificados,AB304,02-may-24,02-may-24,validacion5@sblpharma.com
16-may-24 8:31 a.m.,Certificados,AB295,,02-may-24,validacion5@sblpharma.com
16-may-24 8:32 a.m.,Certificados,AB295,,,validacion5@sblpharma.com
16-may-24 8:32 a.m.,Certificados,AB295,02-may-24,02-may-24,validacion5@sblpharma.com
16-may-24 8:35 a.m.,Certificados,AB81,,02-may-24,validacion5@sblpharma.com
16-may-24 8:37 a.m.,Certificados,AB81,,,validacion5@sblpharma.com
16-may-24 8:37 a.m.,Certificados,AB81,02-may-24,02-may-24,validacion5@sblpharma.com
16-may-24 8:37 a.m.,Certificados,AB76,,02-may-24,validacion5@sblpharma.com
16-may-24 8:38 a.m.,Certificados,AB76,,,validacion5@sblpharma.com
16-may-24 8:38 a.m.,Certificados,AB76,02-may-24,02-may-24,validacion5@sblpharma.com
16-may-24 8:39 a.m.,Certificados,AB78,,02-may-24,validacion5@sblpharma.com
16-may-24 8:39 a.m.,Certificados,AB78,,,validacion5@sblpharma.com
16-may-24 8:39 a.m.,Certificados,AB78,02-may-24,02-may-24,validacion5@sblpharma.com
16-may-24 8:40 a.m.,Certificados,AB212,,02-may-24,validacion5@sblpharma.com
16-may-24 8:41 a.m.,Certificados,AB212,,,validacion5@sblpharma.com
16-may-24 8:41 a.m.,Certificados,AB212,02-may-24,02-may-24,validacion5@sblpharma.com
16-may-24 8:41 a.m.,Certificados,AB213,,02-may-24,validacion5@sblpharma.com
16-may-24 8:42 a.m.,Certificados,AB213,,,validacion5@sblpharma.com
16-may-24 8:43 a.m.,Certificados,AB213,02-may-24,02-may-24,validacion5@sblpharma.com
16-may-24 8:47 a.m.,Certificados,AB109,,02-may-24,validacion5@sblpharma.com
16-may-24 8:47 a.m.,Certificados,AB109,,,validacion5@sblpharma.com
16-may-24 8:47 a.m.,Certificados,AB109,02-may-24,02-may-24,validacion5@sblpharma.com
16-may-24 8:49 a.m.,Certificados,AB571,,02-may-24,validacion5@sblpharma.com
16-may-24 8:49 a.m.,Certificados,AB571,,,validacion5@sblpharma.com
16-may-24 8:50 a.m.,Certificados,AB571,02-may-24,02-may-24,validacion5@sblpharma.com
20-may-24 7:22 a.m.,Certificados,AB298,,02-may-24,validacion5@sblpharma.com
20-may-24 7:23 a.m.,Certificados,AB298,,,validacion5@sblpharma.com
20-may-24 7:23 a.m.,Certificados,AB298,02-may-24,02-may-24,validacion5@sblpharma.com
20-may-24 7:25 a.m.,Certificados,AB109,,,validacion5@sblpharma.com
20-may-24 7:25 a.m.,Certificados,AB109,02-may-24,02-may-24,validacion5@sblpharma.com
20-may-24 8:05 a.m.,Certificados,AB339,,06-may-24,validacion5@sblpharma.com
20-may-24 8:06 a.m.,Certificados,AB339,,,validacion5@sblpharma.com
20-may-24 8:06 a.m.,Certificados,AB339,06-may-24,06-may-24,validacion5@sblpharma.com
20-may-24 8:15 a.m.,Certificados,AB416,,03-may-24,validacion5@sblpharma.com
20-may-24 8:15 a.m.,Certificados,AB416,,,validacion5@sblpharma.com
20-may-24 8:15 a.m.,Certificados,AB416,03-may-24,03-may-24,validacion5@sblpharma.com
20-may-24 8:16 a.m.,Certificados,AB417,,03-may-24,validacion5@sblpharma.com
20-may-24 8:17 a.m.,Certificados,AB417,,,validacion5@sblpharma.com
20-may-24 8:17 a.m.,Certificados,AB417,03-may-24,03-may-24,validacion5@sblpharma.com
20-may-24 8:17 a.m.,Certificados,AB418,,03-may-24,validacion5@sblpharma.com
20-may-24 8:18 a.m.,Certificados,AB418,,,validacion5@sblpharma.com
20-may-24 8:18 a.m.,Certificados,AB418,03-may-24,03-may-24,validacion5@sblpharma.com
20-may-24 8:18 a.m.,Certificados,AB419,,03-may-24,validacion5@sblpharma.com
20-may-24 8:19 a.m.,Certificados,AB419,,,validacion5@sblpharma.com
20-may-24 8:19 a.m.,Certificados,AB419,03-may-24,03-may-24,validacion5@sblpharma.com
20-may-24 8:19 a.m.,Certificados,AB420,,03-may-24,validacion5@sblpharma.com
20-may-24 8:20 a.m.,Certificados,AB420,,,validacion5@sblpharma.com
20-may-24 8:20 a.m.,Certificados,AB420,03-may-24,03-may-24,validacion5@sblpharma.com
20-may-24 8:20 a.m.,Certificados,AB421,,03-may-24,validacion5@sblpharma.com
20-may-24 8:20 a.m.,Certificados,AB421,,,validacion5@sblpharma.com
20-may-24 8:20 a.m.,Certificados,AB421,03-may-24,03-may-24,validacion5@sblpharma.com
20-may-24 8:21 a.m.,Certificados,AB422,,03-may-24,validacion5@sblpharma.com
20-may-24 8:21 a.m.,Certificados,AB422,,,validacion5@sblpharma.com
20-may-24 8:21 a.m.,Certificados,AB422,03-may-24,03-may-24,validacion5@sblpharma.com
20-may-24 8:22 a.m.,Certificados,AB423,,03-may-24,validacion5@sblpharma.com
20-may-24 8:22 a.m.,Certificados,AB423,,,validacion5@sblpharma.com
20-may-24 8:22 a.m.,Certificados,AB423,03-may-24,03-may-24,validacion5@sblpharma.com
20-may-24 8:26 a.m.,Certificados,AB468,,06-may-24,validacion5@sblpharma.com
20-may-24 8:26 a.m.,Certificados,AB468,,,validacion5@sblpharma.com
20-may-24 8:26 a.m.,Certificados,AB468,06-may-24,06-may-24,validacion5@sblpharma.com
20-may-24 8:28 a.m.,Certificados,AB471,,06-may-24,validacion5@sblpharma.com
20-may-24 8:28 a.m.,Certificados,AB471,,,validacion5@sblpharma.com
20-may-24 8:28 a.m.,Certificados,AB471,06-may-24,06-may-24,validacion5@sblpharma.com
20-may-24 8:29 a.m.,Certificados,AB472,,06-may-24,validacion5@sblpharma.com
20-may-24 8:29 a.m.,Certificados,AB472,,,validacion5@sblpharma.com
20-may-24 8:29 a.m.,Certificados,AB472,06-may-24,06-may-24,validacion5@sblpharma.com
20-may-24 8:30 a.m.,Certificados,AB485,,06-may-24,validacion5@sblpharma.com
20-may-24 8:30 a.m.,Certificados,AB485,,,validacion5@sblpharma.com
20-may-24 8:30 a.m.,Certificados,AB485,06-may-24,06-may-24,validacion5@sblpharma.com
20-may-24 8:31 a.m.,Certificados,AB412,,03-may-24,validacion5@sblpharma.com
20-may-24 8:32 a.m.,Certificados,AB412,,,validacion5@sblpharma.com
20-may-24 8:32 a.m.,Certificados,AB412,03-may-24,03-may-24,validacion5@sblpharma.com
20-may-24 8:32 a.m.,Certificados,AB413,,03-may-24,validacion5@sblpharma.com
20-may-24 8:33 a.m.,Certificados,AB413,03-may-24,03-may-24,validacion5@sblpharma.com
20-may-24 8:33 a.m.,Certificados,AB413,,,validacion5@sblpharma.com
20-may-24 8:34 a.m.,Certificados,AB414,,03-may-24,validacion5@sblpharma.com
20-may-24 8:34 a.m.,Certificados,AB414,,,validacion5@sblpharma.com
20-may-24 8:34 a.m.,Certificados,AB414,03-may-24,03-may-24,validacion5@sblpharma.com
20-may-24 8:34 a.m.,Certificados,AB415,,03-may-24,validacion5@sblpharma.com
20-may-24 8:35 a.m.,Certificados,AB415,,,validacion5@sblpharma.com
20-may-24 8:35 a.m.,Certificados,AB415,03-may-24,03-may-24,validacion5@sblpharma.com
20-may-24 8:59 a.m.,Certificados,AB577,,06-may-24,validacion5@sblpharma.com
20-may-24 9:00 a.m.,Certificados,AB577,,,validacion5@sblpharma.com
20-may-24 9:00 a.m.,Certificados,AB577,06-may-24,06-may-24,validacion5@sblpharma.com
20-may-24 11:56 a.m.,Certificados,AB426,,13-may-24,validacion5@sblpharma.com
20-may-24 11:56 a.m.,Certificados,AB426,,,validacion5@sblpharma.com
20-may-24 11:56 a.m.,Certificados,AB426,13-may-24,13-may-24,validacion5@sblpharma.com
20-may-24 11:56 a.m.,Certificados,AB427,,13-may-24,validacion5@sblpharma.com
20-may-24 11:56 a.m.,Certificados,AB427,,,validacion5@sblpharma.com
20-may-24 11:56 a.m.,Certificados,AB427,13-may-24,13-may-24,validacion5@sblpharma.com
20-may-24 11:57 a.m.,Certificados,AB38,,07-may-24,validacion5@sblpharma.com
20-may-24 11:57 a.m.,Certificados,AB38,,,validacion5@sblpharma.com
20-may-24 11:57 a.m.,Certificados,AB38,07-may-24,07-may-24,validacion5@sblpharma.com
20-may-24 12:00 p.m.,Certificados,AB97,,06-may-24,validacion5@sblpharma.com
20-may-24 12:04 p.m.,Certificados,AB97,,,validacion5@sblpharma.com
20-may-24 12:04 p.m.,Certificados,AB97,06-may-24,06-may-24,validacion5@sblpharma.com
20-may-24 12:04 p.m.,Certificados,AB335,,06-may-24,validacion5@sblpharma.com
20-may-24 12:05 p.m.,Certificados,AB335,,,validacion5@sblpharma.com
20-may-24 12:05 p.m.,Certificados,AB335,06-may-24,06-may-24,validacion5@sblpharma.com
20-may-24 12:06 p.m.,Certificados,AB552,,06-may-24,validacion5@sblpharma.com
20-may-24 12:06 p.m.,Certificados,AB552,,,validacion5@sblpharma.com
20-may-24 12:06 p.m.,Certificados,AB552,06-may-24,06-may-24,validacion5@sblpharma.com
20-may-24 12:07 p.m.,Certificados,AB91,,06-may-24,validacion5@sblpharma.com
20-may-24 12:07 p.m.,Certificados,AB91,,,validacion5@sblpharma.com
20-may-24 12:07 p.m.,Certificados,AB91,06-may-24,06-may-24,validacion5@sblpharma.com
20-may-24 12:08 p.m.,Certificados,AB132,,08-may-24,validacion5@sblpharma.com
20-may-24 12:08 p.m.,Certificados,AB132,,,validacion5@sblpharma.com
20-may-24 12:08 p.m.,Certificados,AB132,08-may-24,08-may-24,validacion5@sblpharma.com
20-may-24 12:09 p.m.,Certificados,AB49,,08-may-24,validacion5@sblpharma.com
20-may-24 12:09 p.m.,Certificados,AB49,,,validacion5@sblpharma.com
20-may-24 12:09 p.m.,Certificados,AB49,08-may-24,08-may-24,validacion5@sblpharma.com
20-may-24 12:09 p.m.,Certificados,AB55,,02-may-24,validacion5@sblpharma.com
20-may-24 12:10 p.m.,Certificados,AB55,,,validacion5@sblpharma.com
20-may-24 12:10 p.m.,Certificados,AB55,02-may-24,02-may-24,validacion5@sblpharma.com
20-may-24 12:10 p.m.,Certificados,AB59,,02-may-24,validacion5@sblpharma.com
20-may-24 12:11 p.m.,Certificados,AB59,,,validacion5@sblpharma.com
20-may-24 12:11 p.m.,Certificados,AB59,02-may-24,02-may-24,validacion5@sblpharma.com
20-may-24 12:12 p.m.,Certificados,AB247,,02-may-24,validacion5@sblpharma.com
20-may-24 12:13 p.m.,Certificados,AB247,,,validacion5@sblpharma.com
20-may-24 12:13 p.m.,Certificados,AB247,02-may-24,02-may-24,validacion5@sblpharma.com
20-may-24 12:13 p.m.,Certificados,AB29,,02-may-24,validacion5@sblpharma.com
20-may-24 12:14 p.m.,Certificados,AB29,02-may-24,02-may-24,validacion5@sblpharma.com
20-may-24 12:14 p.m.,Certificados,AB29,,,validacion5@sblpharma.com
20-may-24 12:14 p.m.,Certificados,AB30,,02-may-24,validacion5@sblpharma.com
20-may-24 12:15 p.m.,Certificados,AB30,,,validacion5@sblpharma.com
20-may-24 12:15 p.m.,Certificados,AB30,02-may-24,02-may-24,validacion5@sblpharma.com
20-may-24 12:16 p.m.,Certificados,AB444,,02-may-24,validacion5@sblpharma.com
20-may-24 12:16 p.m.,Certificados,AB444,,,validacion5@sblpharma.com
20-may-24 12:16 p.m.,Certificados,AB444,02-may-24,02-may-24,validacion5@sblpharma.com
20-may-24 12:22 p.m.,Certificados,AB382,,03-may-24,validacion5@sblpharma.com
20-may-24 12:23 p.m.,Certificados,AB382,,,validacion5@sblpharma.com
20-may-24 12:23 p.m.,Certificados,AB382,03-may-24,03-may-24,validacion5@sblpharma.com
20-may-24 12:24 p.m.,Certificados,AB384,,03-may-24,validacion5@sblpharma.com
20-may-24 12:24 p.m.,Certificados,AB384,,,validacion5@sblpharma.com
20-may-24 12:24 p.m.,Certificados,AB384,03-may-24,03-may-24,validacion5@sblpharma.com
20-may-24 12:25 p.m.,Certificados,AB399,,03-may-24,validacion5@sblpharma.com
20-may-24 12:25 p.m.,Certificados,AB399,03-may-24,03-may-24,validacion5@sblpharma.com
20-may-24 12:25 p.m.,Certificados,AB399,,,validacion5@sblpharma.com
20-may-24 12:25 p.m.,Certificados,AB400,,03-may-24,validacion5@sblpharma.com
20-may-24 12:26 p.m.,Certificados,AB400,03-may-24,03-may-24,validacion5@sblpharma.com
20-may-24 12:26 p.m.,Certificados,AB400,,,validacion5@sblpharma.com
20-may-24 12:26 p.m.,Certificados,AB401,,03-may-24,validacion5@sblpharma.com
20-may-24 12:26 p.m.,Certificados,AB401,,,validacion5@sblpharma.com
20-may-24 12:26 p.m.,Certificados,AB401,03-may-24,03-may-24,validacion5@sblpharma.com
20-may-24 12:26 p.m.,Certificados,AB402,,03-may-24,validacion5@sblpharma.com
20-may-24 12:27 p.m.,Certificados,AB402,,,validacion5@sblpharma.com
20-may-24 12:27 p.m.,Certificados,AB402,03-may-24,03-may-24,validacion5@sblpharma.com
20-may-24 12:27 p.m.,Certificados,AB403,,03-may-24,validacion5@sblpharma.com
20-may-24 12:27 p.m.,Certificados,AB403,03-may-24,03-may-24,validacion5@sblpharma.com
20-may-24 12:27 p.m.,Certificados,AB403,,,validacion5@sblpharma.com
20-may-24 12:27 p.m.,Certificados,AB404,,03-may-24,validacion5@sblpharma.com
20-may-24 12:27 p.m.,Certificados,AB404,,,validacion5@sblpharma.com
20-may-24 12:27 p.m.,Certificados,AB404,03-may-24,03-may-24,validacion5@sblpharma.com
20-may-24 12:28 p.m.,Certificados,AB405,,03-may-24,validacion5@sblpharma.com
20-may-24 12:28 p.m.,Certificados,AB405,,,validacion5@sblpharma.com
20-may-24 12:28 p.m.,Certificados,AB405,03-may-24,03-may-24,validacion5@sblpharma.com
20-may-24 12:28 p.m.,Certificados,AB406,,03-may-24,validacion5@sblpharma.com
20-may-24 12:28 p.m.,Certificados,AB406,,,validacion5@sblpharma.com
20-may-24 12:28 p.m.,Certificados,AB406,03-may-24,03-may-24,validacion5@sblpharma.com
20-may-24 12:29 p.m.,Certificados,AB407,,03-may-24,validacion5@sblpharma.com
20-may-24 12:29 p.m.,Certificados,AB407,,,validacion5@sblpharma.com
20-may-24 12:29 p.m.,Certificados,AB407,03-may-24,03-may-24,validacion5@sblpharma.com
20-may-24 12:29 p.m.,Certificados,AB408,,03-may-24,validacion5@sblpharma.com
20-may-24 12:29 p.m.,Certificados,AB408,,,validacion5@sblpharma.com
20-may-24 12:29 p.m.,Certificados,AB408,03-may-24,03-may-24,validacion5@sblpharma.com
20-may-24 12:30 p.m.,Certificados,AB409,,03-may-24,validacion5@sblpharma.com
20-may-24 12:30 p.m.,Certificados,AB409,,,validacion5@sblpharma.com
20-may-24 12:30 p.m.,Certificados,AB409,03-may-24,03-may-24,validacion5@sblpharma.com
20-may-24 12:30 p.m.,Certificados,AB410,,03-may-24,validacion5@sblpharma.com
20-may-24 12:31 p.m.,Certificados,AB410,,,validacion5@sblpharma.com
20-may-24 12:31 p.m.,Certificados,AB410,03-may-24,03-may-24,validacion5@sblpharma.com
20-may-24 12:31 p.m.,Certificados,AB411,,03-may-24,validacion5@sblpharma.com
20-may-24 12:31 p.m.,Certificados,AB411,,,validacion5@sblpharma.com
20-may-24 12:31 p.m.,Certificados,AB411,03-may-24,03-may-24,validacion5@sblpharma.com
21-may-24 4:12 p.m.,Calibración/Verificación,R426,0 a 80°C Tol ±1°C,0 a 80°C Tol ±2°C,validacion5@sblpharma.com
21-may-24 4:13 p.m.,Calibración/Verificación,R427,0 a 80°C Tol ±1°C,0 a 80°C Tol ±2°C,validacion5@sblpharma.com
21-may-24 4:14 p.m.,Certificados,AB428,,13-may-24,validacion5@sblpharma.com
21-may-24 4:14 p.m.,Certificados,AB428,,,validacion5@sblpharma.com
21-may-24 4:14 p.m.,Certificados,AB428,13-may-24,13-may-24,validacion5@sblpharma.com
21-may-24 4:15 p.m.,Certificados,AB327,,06-may-24,validacion5@sblpharma.com
21-may-24 4:15 p.m.,Certificados,AB327,,,validacion5@sblpharma.com
21-may-24 4:15 p.m.,Certificados,AB327,06-may-24,06-may-24,validacion5@sblpharma.com
22-may-24 7:25 a.m.,Calibración/Verificación,R35,,"0.5g, 1.0g, 5.0g, 10.0g, 15g, 50.0g, 100.0g, 200.0g Tolerancia: ± 0.1g
",validacion5@sblpharma.com
22-may-24 7:25 a.m.,Calibración/Verificación,R35,"0.5g, 1.0g, 5.0g, 10.0g, 15g, 50.0g, 100.0g, 200.0g Tolerancia: ± 0.1g
","0.5g, 1.0g, 5.0g, 10.0g, 15g, 50.0g, 100.0g, 200.0g Tolerancia: ± 0.1g",validacion5@sblpharma.com
22-may-24 12:15 p.m.,SBL-LM-08,I391,NA,01-may-24,validacion7@sblpharma.com
22-may-24 12:15 p.m.,Calibración/Verificación,H386,Calibración,NA,validacion7@sblpharma.com
22-may-24 12:15 p.m.,Calibración/Verificación,I386,01-ene-00,NA,validacion7@sblpharma.com
22-may-24 12:15 p.m.,Calibración/Verificación,J386,01-ene-00,NA,validacion7@sblpharma.com
22-may-24 12:15 p.m.,Calibración/Verificación,L386,01-ene-00,NA,validacion7@sblpharma.com
24-may-24 10:12 a.m.,SBL-LM-08,H404,05-may-23,05-may-23,validacion5@sblpharma.com
24-may-24 10:13 a.m.,SBL-LM-08,H405:H418,,,validacion5@sblpharma.com
